1,Bubble Cursor,30,18,0,0,1722,0
1,Bubble Cursor,30,18,0,1,1150,0
1,Bubble Cursor,30,18,0,2,2536,0
1,Bubble Cursor,30,18,0,3,2055,0
1,Bubble Cursor,30,18,0,4,2200,0
1,Bubble Cursor,30,18,0,5,2568,0
1,Bubble Cursor,30,18,0,6,1665,1
1,Bubble Cursor,30,18,0,7,1512,0
1,Bubble Cursor,30,18,0,8,1520,0
1,Bubble Cursor,30,18,0,9,2096,0
1,Bubble Cursor,30,18,0,10,5320,1
1,Bubble Cursor,30,18,0,11,3023,0
1,Bubble Cursor,30,18,0,12,7696,1
1,Bubble Cursor,30,18,0,13,2769,0
1,Bubble Cursor,30,18,0,14,7040,1
1,Bubble Cursor,30,6,1,0,4781,0
1,Bubble Cursor,30,6,1,1,4337,0
1,Bubble Cursor,30,6,1,2,5761,0
1,Bubble Cursor,30,6,1,3,4974,0
1,Bubble Cursor,30,6,1,4,3480,0
1,Bubble Cursor,30,6,1,5,8985,0
1,Bubble Cursor,30,6,1,6,8725,2
1,Bubble Cursor,30,6,1,7,3772,0
1,Bubble Cursor,30,6,1,8,13584,1
1,Bubble Cursor,30,6,1,9,3054,0
1,Bubble Cursor,30,6,1,10,2752,0
1,Bubble Cursor,30,6,1,11,2656,0
1,Bubble Cursor,30,6,1,12,2136,0
1,Bubble Cursor,30,6,1,13,3234,0
1,Bubble Cursor,30,6,1,14,3278,1
1,Bubble Cursor,60,18,1,0,1816,0
1,Bubble Cursor,60,18,1,1,6121,0
1,Bubble Cursor,60,18,1,2,5032,0
1,Bubble Cursor,60,18,1,3,3823,0
1,Bubble Cursor,60,18,1,4,6682,0
1,Bubble Cursor,60,18,1,5,1102,0
1,Bubble Cursor,60,18,1,6,8208,0
1,Bubble Cursor,60,18,1,7,1649,0
1,Bubble Cursor,60,18,1,8,1434,0
1,Bubble Cursor,60,18,1,9,1669,0
1,Bubble Cursor,60,18,1,10,1770,0
1,Bubble Cursor,60,18,1,11,2193,0
1,Bubble Cursor,60,18,1,12,1726,0
1,Bubble Cursor,60,18,1,13,1641,0
1,Bubble Cursor,60,18,1,14,1742,0
1,Rope Cursor,30,6,0,0,2975,0
1,Rope Cursor,30,6,0,1,3225,0
1,Rope Cursor,30,6,0,2,1857,0
1,Rope Cursor,30,6,0,3,1671,0
1,Rope Cursor,30,6,0,4,19924,1
1,Rope Cursor,30,6,0,5,2205,0
1,Rope Cursor,30,6,0,6,8328,0
1,Rope Cursor,30,6,0,7,5200,0
1,Rope Cursor,30,6,0,8,3768,0
1,Rope Cursor,30,6,0,9,3990,0
1,Rope Cursor,30,6,0,10,2914,0
1,Rope Cursor,30,6,0,11,2447,0
1,Rope Cursor,30,6,0,12,2153,0
1,Rope Cursor,30,6,0,13,1887,0
1,Rope Cursor,30,6,0,14,5321,0
1,Rope Cursor,90,12,0,0,1590,0
1,Rope Cursor,90,12,0,1,2608,0
1,Rope Cursor,90,12,0,2,2168,0
1,Rope Cursor,90,12,0,3,1528,0
1,Rope Cursor,90,12,0,4,1679,0
1,Rope Cursor,90,12,0,5,2280,0
1,Rope Cursor,90,12,0,6,2961,0
1,Rope Cursor,90,12,0,7,3199,0
1,Rope Cursor,90,12,0,8,1528,0
1,Rope Cursor,90,12,0,9,1936,0
1,Rope Cursor,90,12,0,10,2055,0
1,Rope Cursor,90,12,0,11,2841,0
1,Rope Cursor,90,12,0,12,3520,0
1,Rope Cursor,90,12,0,13,2183,0
1,Rope Cursor,90,12,0,14,1896,0
1,Normal Cursor,90,6,1,0,9925,1
1,Normal Cursor,90,6,1,1,3472,0
1,Normal Cursor,90,6,1,2,5079,1
1,Normal Cursor,90,6,1,3,3729,0
1,Normal Cursor,90,6,1,4,3783,0
1,Normal Cursor,90,6,1,5,1841,0
1,Normal Cursor,90,6,1,6,1752,0
1,Normal Cursor,90,6,1,7,1794,0
1,Normal Cursor,90,6,1,8,3062,0
1,Normal Cursor,90,6,1,9,2815,0
1,Normal Cursor,90,6,1,10,3784,0
1,Normal Cursor,90,6,1,11,6185,0
1,Normal Cursor,90,6,1,12,2328,0
1,Normal Cursor,90,6,1,13,2944,0
1,Normal Cursor,90,6,1,14,3384,0
1,Normal Cursor,60,12,0,0,1410,0
1,Normal Cursor,60,12,0,1,3192,0
1,Normal Cursor,60,12,0,2,2304,0
1,Normal Cursor,60,12,0,3,1799,0
1,Normal Cursor,60,12,0,4,2185,0
1,Normal Cursor,60,12,0,5,1816,1
1,Normal Cursor,60,12,0,6,2207,0
1,Normal Cursor,60,12,0,7,4048,0
1,Normal Cursor,60,12,0,8,2091,0
1,Normal Cursor,60,12,0,9,2097,0
1,Normal Cursor,60,12,0,10,2301,0
1,Normal Cursor,60,12,0,11,1903,0
1,Normal Cursor,60,12,0,12,1961,0
1,Normal Cursor,60,12,0,13,1944,1
1,Normal Cursor,60,12,0,14,2081,1
1,Rope Cursor,90,6,0,0,4159,0
1,Rope Cursor,90,6,0,1,31833,0
1,Rope Cursor,90,6,0,2,2528,0
1,Rope Cursor,90,6,0,3,4176,0
1,Rope Cursor,90,6,0,4,3215,0
1,Rope Cursor,90,6,0,5,5386,0
1,Rope Cursor,90,6,0,6,2287,0
1,Rope Cursor,90,6,0,7,3335,0
1,Rope Cursor,90,6,0,8,2304,0
1,Rope Cursor,90,6,0,9,2105,0
1,Rope Cursor,90,6,0,10,2191,0
1,Rope Cursor,90,6,0,11,5216,0
1,Rope Cursor,90,6,0,12,2872,0
1,Rope Cursor,90,6,0,13,4088,0
1,Rope Cursor,90,6,0,14,2200,0
1,Normal Cursor,30,6,1,0,3320,0
1,Normal Cursor,30,6,1,1,5440,0
1,Normal Cursor,30,6,1,2,1745,0
1,Normal Cursor,30,6,1,3,4082,1
1,Normal Cursor,30,6,1,4,1956,0
1,Normal Cursor,30,6,1,5,2026,0
1,Normal Cursor,30,6,1,6,6281,1
1,Normal Cursor,30,6,1,7,2799,0
1,Normal Cursor,30,6,1,8,3062,0
1,Normal Cursor,30,6,1,9,2632,0
1,Normal Cursor,30,6,1,10,2210,0
1,Normal Cursor,30,6,1,11,3503,0
1,Normal Cursor,30,6,1,12,2247,0
1,Normal Cursor,30,6,1,13,2536,0
1,Normal Cursor,30,6,1,14,2466,0
1,Normal Cursor,60,6,1,0,1856,0
1,Normal Cursor,60,6,1,1,3008,0
1,Normal Cursor,60,6,1,2,4392,0
1,Normal Cursor,60,6,1,3,1991,0
1,Normal Cursor,60,6,1,4,2457,2
1,Normal Cursor,60,6,1,5,2704,1
1,Normal Cursor,60,6,1,6,1993,0
1,Normal Cursor,60,6,1,7,3200,0
1,Normal Cursor,60,6,1,8,2606,0
1,Normal Cursor,60,6,1,9,2018,0
1,Normal Cursor,60,6,1,10,2207,0
1,Normal Cursor,60,6,1,11,1639,0
1,Normal Cursor,60,6,1,12,2946,0
1,Normal Cursor,60,6,1,13,2423,0
1,Normal Cursor,60,6,1,14,2120,0
1,Normal Cursor,90,18,1,0,1564,0
1,Normal Cursor,90,18,1,1,1447,0
1,Normal Cursor,90,18,1,2,1767,0
1,Normal Cursor,90,18,1,3,2755,0
1,Normal Cursor,90,18,1,4,2309,0
1,Normal Cursor,90,18,1,5,1225,0
1,Normal Cursor,90,18,1,6,1936,0
1,Normal Cursor,90,18,1,7,1465,0
1,Normal Cursor,90,18,1,8,1558,0
1,Normal Cursor,90,18,1,9,1385,0
1,Normal Cursor,90,18,1,10,1552,0
1,Normal Cursor,90,18,1,11,1615,0
1,Normal Cursor,90,18,1,12,1441,0
1,Normal Cursor,90,18,1,13,1328,0
1,Normal Cursor,90,18,1,14,1672,0
1,Rope Cursor,60,6,0,0,3462,0
1,Rope Cursor,60,6,0,1,3027,0
1,Rope Cursor,60,6,0,2,3070,0
1,Rope Cursor,60,6,0,3,2111,0
1,Rope Cursor,60,6,0,4,3241,0
1,Rope Cursor,60,6,0,5,2319,0
1,Rope Cursor,60,6,0,6,3760,0
1,Rope Cursor,60,6,0,7,3368,0
1,Rope Cursor,60,6,0,8,2279,0
1,Rope Cursor,60,6,0,9,1721,0
1,Rope Cursor,60,6,0,10,1713,0
1,Rope Cursor,60,6,0,11,5817,0
1,Rope Cursor,60,6,0,12,2645,0
1,Rope Cursor,60,6,0,13,1961,0
1,Rope Cursor,60,6,0,14,21272,0
1,Rope Cursor,30,18,1,0,1476,0
1,Rope Cursor,30,18,1,1,1313,0
1,Rope Cursor,30,18,1,2,2065,0
1,Rope Cursor,30,18,1,3,1486,0
1,Rope Cursor,30,18,1,4,2160,0
1,Rope Cursor,30,18,1,5,1266,0
1,Rope Cursor,30,18,1,6,1343,0
1,Rope Cursor,30,18,1,7,2008,0
1,Rope Cursor,30,18,1,8,2192,0
1,Rope Cursor,30,18,1,9,1480,0
1,Rope Cursor,30,18,1,10,1663,0
1,Rope Cursor,30,18,1,11,2027,0
1,Rope Cursor,30,18,1,12,1710,0
1,Rope Cursor,30,18,1,13,1832,0
1,Rope Cursor,30,18,1,14,1784,0
1,Rope Cursor,90,18,0,0,1176,0
1,Rope Cursor,90,18,0,1,1416,0
1,Rope Cursor,90,18,0,2,1711,0
1,Rope Cursor,90,18,0,3,1505,0
1,Rope Cursor,90,18,0,4,1615,0
1,Rope Cursor,90,18,0,5,1288,0
1,Rope Cursor,90,18,0,6,1618,0
1,Rope Cursor,90,18,0,7,1599,0
1,Rope Cursor,90,18,0,8,1391,0
1,Rope Cursor,90,18,0,9,1984,0
1,Rope Cursor,90,18,0,10,1507,0
1,Rope Cursor,90,18,0,11,1558,0
1,Rope Cursor,90,18,0,12,1671,0
1,Rope Cursor,90,18,0,13,1729,0
1,Rope Cursor,90,18,0,14,1760,0
1,Bubble Cursor,60,12,0,0,1554,0
1,Bubble Cursor,60,12,0,1,1383,0
1,Bubble Cursor,60,12,0,2,1692,0
1,Bubble Cursor,60,12,0,3,1708,0
1,Bubble Cursor,60,12,0,4,1777,0
1,Bubble Cursor,60,12,0,5,1824,0
1,Bubble Cursor,60,12,0,6,1359,0
1,Bubble Cursor,60,12,0,7,2496,0
1,Bubble Cursor,60,12,0,8,2305,0
1,Bubble Cursor,60,12,0,9,2112,0
1,Bubble Cursor,60,12,0,10,25487,0
1,Bubble Cursor,60,12,0,11,2368,0
1,Bubble Cursor,60,12,0,12,2041,0
1,Bubble Cursor,60,12,0,13,1967,0
1,Bubble Cursor,60,12,0,14,1969,0
1,Bubble Cursor,90,12,0,0,1623,0
1,Bubble Cursor,90,12,0,1,1583,0
1,Bubble Cursor,90,12,0,2,2337,0
1,Bubble Cursor,90,12,0,3,1615,0
1,Bubble Cursor,90,12,0,4,1513,0
1,Bubble Cursor,90,12,0,5,1592,0
1,Bubble Cursor,90,12,0,6,1975,0
1,Bubble Cursor,90,12,0,7,2665,0
1,Bubble Cursor,90,12,0,8,3408,0
1,Bubble Cursor,90,12,0,9,1568,0
1,Bubble Cursor,90,12,0,10,1720,0
1,Bubble Cursor,90,12,0,11,1703,0
1,Bubble Cursor,90,12,0,12,1745,0
1,Bubble Cursor,90,12,0,13,1887,0
1,Bubble Cursor,90,12,0,14,1528,0
1,Bubble Cursor,60,6,0,0,1971,0
1,Bubble Cursor,60,6,0,1,3345,0
1,Bubble Cursor,60,6,0,2,2872,0
1,Bubble Cursor,60,6,0,3,3152,0
1,Bubble Cursor,60,6,0,4,2705,0
1,Bubble Cursor,60,6,0,5,2600,0
1,Bubble Cursor,60,6,0,6,1953,0
1,Bubble Cursor,60,6,0,7,2215,0
1,Bubble Cursor,60,6,0,8,4823,0
1,Bubble Cursor,60,6,0,9,7897,0
1,Bubble Cursor,60,6,0,10,1807,0
1,Bubble Cursor,60,6,0,11,8649,0
1,Bubble Cursor,60,6,0,12,8480,0
1,Bubble Cursor,60,6,0,13,2752,0
1,Bubble Cursor,60,6,0,14,3059,0
1,Normal Cursor,90,12,1,0,1531,0
1,Normal Cursor,90,12,1,1,1441,0
1,Normal Cursor,90,12,1,2,1583,0
1,Normal Cursor,90,12,1,3,1704,0
1,Normal Cursor,90,12,1,4,1736,0
1,Normal Cursor,90,12,1,5,1835,0
1,Normal Cursor,90,12,1,6,1604,0
1,Normal Cursor,90,12,1,7,1625,0
1,Normal Cursor,90,12,1,8,1712,0
1,Normal Cursor,90,12,1,9,1823,0
1,Normal Cursor,90,12,1,10,1641,0
1,Normal Cursor,90,12,1,11,1648,0
1,Normal Cursor,90,12,1,12,1319,0
1,Normal Cursor,90,12,1,13,1216,0
1,Normal Cursor,90,12,1,14,1608,0
1,Normal Cursor,30,12,1,0,2993,0
1,Normal Cursor,30,12,1,1,1784,0
1,Normal Cursor,30,12,1,2,1584,0
1,Normal Cursor,30,12,1,3,2056,0
1,Normal Cursor,30,12,1,4,1490,0
1,Normal Cursor,30,12,1,5,2231,0
1,Normal Cursor,30,12,1,6,1616,0
1,Normal Cursor,30,12,1,7,1694,0
1,Normal Cursor,30,12,1,8,1570,0
1,Normal Cursor,30,12,1,9,1399,0
1,Normal Cursor,30,12,1,10,3425,1
1,Normal Cursor,30,12,1,11,1535,0
1,Normal Cursor,30,12,1,12,2106,0
1,Normal Cursor,30,12,1,13,1910,0
1,Normal Cursor,30,12,1,14,1600,0
1,Normal Cursor,90,6,0,0,1795,0
1,Normal Cursor,90,6,0,1,3665,0
1,Normal Cursor,90,6,0,2,2615,0
1,Normal Cursor,90,6,0,3,4049,0
1,Normal Cursor,90,6,0,4,2766,0
1,Normal Cursor,90,6,0,5,2409,0
1,Normal Cursor,90,6,0,6,4222,1
1,Normal Cursor,90,6,0,7,4595,1
1,Normal Cursor,90,6,0,8,4462,0
1,Normal Cursor,90,6,0,9,3881,0
1,Normal Cursor,90,6,0,10,3751,0
1,Normal Cursor,90,6,0,11,3568,0
1,Normal Cursor,90,6,0,12,2864,0
1,Normal Cursor,90,6,0,13,2497,0
1,Normal Cursor,90,6,0,14,3487,1
1,Rope Cursor,60,6,1,0,2145,0
1,Rope Cursor,60,6,1,1,2920,0
1,Rope Cursor,60,6,1,2,2663,0
1,Rope Cursor,60,6,1,3,4296,0
1,Rope Cursor,60,6,1,4,3032,0
1,Rope Cursor,60,6,1,5,2247,0
1,Rope Cursor,60,6,1,6,2649,0
1,Rope Cursor,60,6,1,7,1904,0
1,Rope Cursor,60,6,1,8,2120,0
1,Rope Cursor,60,6,1,9,4039,0
1,Rope Cursor,60,6,1,10,5418,0
1,Rope Cursor,60,6,1,11,7078,0
1,Rope Cursor,60,6,1,12,1946,0
1,Rope Cursor,60,6,1,13,2319,0
1,Rope Cursor,60,6,1,14,3767,0
1,Bubble Cursor,60,18,0,0,1180,0
1,Bubble Cursor,60,18,0,1,1792,0
1,Bubble Cursor,60,18,0,2,1449,0
1,Bubble Cursor,60,18,0,3,1688,0
1,Bubble Cursor,60,18,0,4,1544,0
1,Bubble Cursor,60,18,0,5,1327,0
1,Bubble Cursor,60,18,0,6,1368,0
1,Bubble Cursor,60,18,0,7,1248,0
1,Bubble Cursor,60,18,0,8,1537,0
1,Bubble Cursor,60,18,0,9,1360,0
1,Bubble Cursor,60,18,0,10,1559,0
1,Bubble Cursor,60,18,0,11,1584,0
1,Bubble Cursor,60,18,0,12,1472,0
1,Bubble Cursor,60,18,0,13,1785,0
1,Bubble Cursor,60,18,0,14,1759,0
1,Bubble Cursor,90,18,1,0,1486,0
1,Bubble Cursor,90,18,1,1,1457,0
1,Bubble Cursor,90,18,1,2,1751,0
1,Bubble Cursor,90,18,1,3,2255,0
1,Bubble Cursor,90,18,1,4,1402,0
1,Bubble Cursor,90,18,1,5,1248,0
1,Bubble Cursor,90,18,1,6,1607,0
1,Bubble Cursor,90,18,1,7,1360,0
1,Bubble Cursor,90,18,1,8,1649,0
1,Bubble Cursor,90,18,1,9,1640,0
1,Bubble Cursor,90,18,1,10,1746,0
1,Bubble Cursor,90,18,1,11,1653,0
1,Bubble Cursor,90,18,1,12,2023,0
1,Bubble Cursor,90,18,1,13,2096,0
1,Bubble Cursor,90,18,1,14,1705,0
1,Rope Cursor,60,12,1,0,1781,0
1,Rope Cursor,60,12,1,1,2065,0
1,Rope Cursor,60,12,1,2,1512,0
1,Rope Cursor,60,12,1,3,1745,0
1,Rope Cursor,60,12,1,4,1863,0
1,Rope Cursor,60,12,1,5,2816,0
1,Rope Cursor,60,12,1,6,2232,0
1,Rope Cursor,60,12,1,7,1521,0
1,Rope Cursor,60,12,1,8,1671,0
1,Rope Cursor,60,12,1,9,1617,0
1,Rope Cursor,60,12,1,10,1720,0
1,Rope Cursor,60,12,1,11,4039,0
1,Rope Cursor,60,12,1,12,1848,0
1,Rope Cursor,60,12,1,13,1953,0
1,Rope Cursor,60,12,1,14,1567,0
1,Normal Cursor,90,18,0,0,1504,0
1,Normal Cursor,90,18,0,1,1040,0
1,Normal Cursor,90,18,0,2,1215,0
1,Normal Cursor,90,18,0,3,1353,0
1,Normal Cursor,90,18,0,4,1224,0
1,Normal Cursor,90,18,0,5,1303,0
1,Normal Cursor,90,18,0,6,1560,0
1,Normal Cursor,90,18,0,7,1553,0
1,Normal Cursor,90,18,0,8,1177,0
1,Normal Cursor,90,18,0,9,1287,0
1,Normal Cursor,90,18,0,10,1607,0
1,Normal Cursor,90,18,0,11,1306,0
1,Normal Cursor,90,18,0,12,1518,0
1,Normal Cursor,90,18,0,13,1200,0
1,Normal Cursor,90,18,0,14,1480,0
1,Normal Cursor,30,18,0,0,1156,0
1,Normal Cursor,30,18,0,1,1265,0
1,Normal Cursor,30,18,0,2,983,0
1,Normal Cursor,30,18,0,3,1295,0
1,Normal Cursor,30,18,0,4,2136,0
1,Normal Cursor,30,18,0,5,1520,0
1,Normal Cursor,30,18,0,6,1448,0
1,Normal Cursor,30,18,0,7,1689,0
1,Normal Cursor,30,18,0,8,1234,0
1,Normal Cursor,30,18,0,9,1302,0
1,Normal Cursor,30,18,0,10,1023,0
1,Normal Cursor,30,18,0,11,1041,0
1,Normal Cursor,30,18,0,12,1112,0
1,Normal Cursor,30,18,0,13,1072,0
1,Normal Cursor,30,18,0,14,1158,0
1,Bubble Cursor,60,6,1,0,2892,0
1,Bubble Cursor,60,6,1,1,4249,0
1,Bubble Cursor,60,6,1,2,2551,0
1,Bubble Cursor,60,6,1,3,2312,0
1,Bubble Cursor,60,6,1,4,2176,0
1,Bubble Cursor,60,6,1,5,2353,0
1,Bubble Cursor,60,6,1,6,2536,0
1,Bubble Cursor,60,6,1,7,4351,0
1,Bubble Cursor,60,6,1,8,2545,0
1,Bubble Cursor,60,6,1,9,8839,0
1,Bubble Cursor,60,6,1,10,2712,0
1,Bubble Cursor,60,6,1,11,1976,0
1,Bubble Cursor,60,6,1,12,4880,0
1,Bubble Cursor,60,6,1,13,6961,0
1,Bubble Cursor,60,6,1,14,2608,0
1,Normal Cursor,30,12,0,0,1375,0
1,Normal Cursor,30,12,0,1,1384,0
1,Normal Cursor,30,12,0,2,2816,0
1,Normal Cursor,30,12,0,3,1969,1
1,Normal Cursor,30,12,0,4,1783,0
1,Normal Cursor,30,12,0,5,1649,0
1,Normal Cursor,30,12,0,6,1617,0
1,Normal Cursor,30,12,0,7,1566,0
1,Normal Cursor,30,12,0,8,1265,0
1,Normal Cursor,30,12,0,9,1526,0
1,Normal Cursor,30,12,0,10,1292,0
1,Normal Cursor,30,12,0,11,2021,0
1,Normal Cursor,30,12,0,12,2377,1
1,Normal Cursor,30,12,0,13,1342,0
1,Normal Cursor,30,12,0,14,2019,0
1,Bubble Cursor,90,12,1,0,1617,0
1,Bubble Cursor,90,12,1,1,2160,0
1,Bubble Cursor,90,12,1,2,1881,0
1,Bubble Cursor,90,12,1,3,1966,0
1,Bubble Cursor,90,12,1,4,1786,0
1,Bubble Cursor,90,12,1,5,1463,0
1,Bubble Cursor,90,12,1,6,2296,0
1,Bubble Cursor,90,12,1,7,2858,0
1,Bubble Cursor,90,12,1,8,1727,0
1,Bubble Cursor,90,12,1,9,1335,0
1,Bubble Cursor,90,12,1,10,1385,0
1,Bubble Cursor,90,12,1,11,1479,0
1,Bubble Cursor,90,12,1,12,1370,0
1,Bubble Cursor,90,12,1,13,1215,0
1,Bubble Cursor,90,12,1,14,1303,0
1,Rope Cursor,60,18,1,0,1561,0
1,Rope Cursor,60,18,1,1,1864,0
1,Rope Cursor,60,18,1,2,2839,0
1,Rope Cursor,60,18,1,3,1409,0
1,Rope Cursor,60,18,1,4,1479,0
1,Rope Cursor,60,18,1,5,1488,0
1,Rope Cursor,60,18,1,6,1184,0
1,Rope Cursor,60,18,1,7,1048,0
1,Rope Cursor,60,18,1,8,1323,0
1,Rope Cursor,60,18,1,9,1342,0
1,Rope Cursor,60,18,1,10,1087,0
1,Rope Cursor,60,18,1,11,1400,0
1,Rope Cursor,60,18,1,12,1136,0
1,Rope Cursor,60,18,1,13,1520,0
1,Rope Cursor,60,18,1,14,1520,0
1,Normal Cursor,30,18,1,0,1327,0
1,Normal Cursor,30,18,1,1,1176,0
1,Normal Cursor,30,18,1,2,1215,0
1,Normal Cursor,30,18,1,3,1273,0
1,Normal Cursor,30,18,1,4,1295,0
1,Normal Cursor,30,18,1,5,1424,0
1,Normal Cursor,30,18,1,6,1520,0
1,Normal Cursor,30,18,1,7,1233,0
1,Normal Cursor,30,18,1,8,1511,0
1,Normal Cursor,30,18,1,9,1153,0
1,Normal Cursor,30,18,1,10,1007,0
1,Normal Cursor,30,18,1,11,1400,0
1,Normal Cursor,30,18,1,12,1152,0
1,Normal Cursor,30,18,1,13,1808,1
1,Normal Cursor,30,18,1,14,1215,0
1,Rope Cursor,60,18,0,0,2268,0
1,Rope Cursor,60,18,0,1,991,0
1,Rope Cursor,60,18,0,2,1297,0
1,Rope Cursor,60,18,0,3,1560,0
1,Rope Cursor,60,18,0,4,4119,0
1,Rope Cursor,60,18,0,5,1856,0
1,Rope Cursor,60,18,0,6,1441,0
1,Rope Cursor,60,18,0,7,1503,0
1,Rope Cursor,60,18,0,8,8568,0
1,Rope Cursor,60,18,0,9,1464,0
1,Rope Cursor,60,18,0,10,1456,0
1,Rope Cursor,60,18,0,11,1592,0
1,Rope Cursor,60,18,0,12,1409,0
1,Rope Cursor,60,18,0,13,1303,0
1,Rope Cursor,60,18,0,14,1624,0
1,Bubble Cursor,30,18,1,0,1073,0
1,Bubble Cursor,30,18,1,1,1183,0
1,Bubble Cursor,30,18,1,2,1313,0
1,Bubble Cursor,30,18,1,3,1208,0
1,Bubble Cursor,30,18,1,4,1432,0
1,Bubble Cursor,30,18,1,5,1351,0
1,Bubble Cursor,30,18,1,6,1344,0
1,Bubble Cursor,30,18,1,7,1336,0
1,Bubble Cursor,30,18,1,8,1280,0
1,Bubble Cursor,30,18,1,9,1449,0
1,Bubble Cursor,30,18,1,10,1311,0
1,Bubble Cursor,30,18,1,11,1248,0
1,Bubble Cursor,30,18,1,12,1202,0
1,Bubble Cursor,30,18,1,13,1414,0
1,Bubble Cursor,30,18,1,14,1552,0
1,Rope Cursor,30,12,1,0,1192,0
1,Rope Cursor,30,12,1,1,1135,0
1,Rope Cursor,30,12,1,2,1297,0
1,Rope Cursor,30,12,1,3,1279,0
1,Rope Cursor,30,12,1,4,1849,0
1,Rope Cursor,30,12,1,5,1536,0
1,Rope Cursor,30,12,1,6,1359,0
